CODE,NAME,DISEASE,BASE_ANTIGEN,INTRO_YEAR,CASES_BEFORE,CASES_AFTER,ABS_CHANGE,PCT_CHANGE
MDA,Republic of Moldova,DIPHTHERIA,DTPCV3,1991.0,6.0,31.727272727272727,25.727272727272727,428.7878787878788
MKD,North Macedonia,DIPHTHERIA,DTPCV1,1993.0,0.0,0.0,0.0,
MNP,Northern Mariana Islands,DIPHTHERIA,DTPCV1,2000.0,0.0,0.0,0.0,
MNP,Northern Mariana Islands,DIPHTHERIA,DTPCV3,1988.0,0.0,0.0,0.0,
MSR,Montserrat,DIPHTHERIA,DTPCV1,2000.0,0.0,0.0,0.0,
NCL,New Caledonia,DIPHTHERIA,DTPCV1,2000.0,0.13333333333333333,0.07142857142857142,-0.06190476190476191,-46.42857142857143
NCL,New Caledonia,DIPHTHERIA,DTPCV3,1984.0,0.0,0.12,0.12,
PLW,Palau,DIPHTHERIA,DTPCV1,1986.0,0.0,0.0,0.0,
PLW,Palau,DIPHTHERIA,DTPCV3,1986.0,0.0,0.0,0.0,
PYF,French Polynesia,DIPHTHERIA,DTPCV1,2000.0,0.15789473684210525,0.0,-0.15789473684210525,-100.0
PYF,French Polynesia,DIPHTHERIA,DTPCV3,1981.0,0.0,0.0967741935483871,0.0967741935483871,
RUS,Russian Federation,DIPHTHERIA,DTPCV1,1992.0,1540.0,3711.71875,2171.71875,141.02069805194805
SRB,Serbia,DIPHTHERIA,DTPCV1,1992.0,0.25,0.0,-0.25,-100.0
SRB,Serbia,DIPHTHERIA,DTPCV3,1981.0,2.0,0.023255813953488372,-1.9767441860465116,-98.83720930232558
SVK,Slovakia,DIPHTHERIA,DTPCV1,1993.0,0.0,0.5483870967741935,0.5483870967741935,
SVN,Slovenia,DIPHTHERIA,DTPCV1,1992.0,0.0,0.0,0.0,
TCA,Turks and Caicos Islands,DIPHTHERIA,DTPCV1,2000.0,0.0,0.0,0.0,
TJK,Tajikistan,DIPHTHERIA,DTPCV1,1992.0,8.0,328.6551724137931,320.6551724137931,4008.1896551724135
TKL,Tokelau,DIPHTHERIA,DTPCV1,2000.0,0.0,0.0,0.0,
TKM,Turkmenistan,DIPHTHERIA,DTPCV1,1992.0,4.0,13.28125,9.28125,232.03125
UKR,Ukraine,DIPHTHERIA,DTPCV1,1992.0,606.0,689.0689655172414,83.0689655172414,13.707750085353364
UZB,Uzbekistan,DIPHTHERIA,DTPCV1,1992.0,14.0,40.0,26.0,185.71428571428572
VGB,British Virgin Islands,DIPHTHERIA,DTPCV1,2000.0,0.0,0.0,0.0,
WLF,Wallis and Futuna,DIPHTHERIA,DTPCV1,2000.0,0.0,0.0,0.0,
AIA,Anguilla,PERTUSSIS,DTPCV1,2000.0,0.0,0.0,0.0,
ARM,Armenia,PERTUSSIS,DTPCV1,1992.0,398.0,36.375,-361.625,-90.86055276381909
ASM,American Samoa,PERTUSSIS,DTPCV1,2000.0,7.4,0.42857142857142855,-6.9714285714285715,-94.20849420849422
AZE,Azerbaijan,PERTUSSIS,DTPCV1,1991.0,63.0,33.515151515151516,-29.484848484848484,-46.801346801346796
BIH,Bosnia and Herzegovina,PERTUSSIS,DTPCV1,1992.0,266.0,65.64,-200.36,-75.32330827067669
BIH,Bosnia and Herzegovina,PERTUSSIS,DTPCV3,1991.0,287.0,72.53846153846153,-214.46153846153845,-74.72527472527473
BLR,Belarus,PERTUSSIS,DTPCV1,1992.0,421.5,325.03125,-96.46875,-22.88701067615658
BMU,Bermuda,PERTUSSIS,DTPCV1,2000.0,1.3,1.8,0.5,38.46153846153846
CYM,Cayman Islands,PERTUSSIS,DTPCV1,2000.0,0.9,0.0,-0.9,-100.0
CZE,Czechia,PERTUSSIS,DTPCV1,1993.0,30.0,494.38709677419354,464.38709677419354,1547.9569892473116
CZE,Czechia,PERTUSSIS,DTPCV3,1991.0,48.0,465.6969696969697,417.6969696969697,870.2020202020202
GEO,Georgia,PERTUSSIS,DTPCV1,1992.0,335.0,162.125,-172.875,-51.604477611940304
GUM,Guam,PERTUSSIS,DTPCV1,2000.0,1.25,12.823529411764707,11.573529411764707,925.8823529411766
GUM,Guam,PERTUSSIS,DTPCV3,1981.0,0.0,6.75,6.75,
HKG,"China, Hong Kong SAR",PERTUSSIS,DTPCV1,2000.0,6.3,29.95,23.65,375.3968253968254
HRV,Croatia,PERTUSSIS,DTPCV1,1992.0,348.0,338.2258064516129,-9.774193548387075,-2.8086763070077803
KAZ,Kazakhstan,PERTUSSIS,DTPCV1,1992.0,478.5,169.25,-309.25,-64.62904911180773
KGZ,Kyrgyzstan,PERTUSSIS,DTPCV1,1992.0,213.5,196.4,-17.099999999999994,-8.009367681498826
LTU,Lithuania,PERTUSSIS,DTPCV1,1992.0,350.0,82.25,-267.75,-76.5
LVA,Latvia,PERTUSSIS,DTPCV1,1992.0,168.5,125.1875,-43.3125,-25.704747774480712
MAC,"China, Macao SAR",PERTUSSIS,DTPCV1,2000.0,0.42105263157894735,0.7142857142857143,0.29323308270676696,69.64285714285715
MAC,"China, Macao SAR",PERTUSSIS,DTPCV3,1982.0,0.0,0.6052631578947368,0.6052631578947368,
MDA,Republic of Moldova,PERTUSSIS,DTPCV1,1992.0,354.0,180.46875,-173.53125,-49.02012711864407
MDA,Republic of Moldova,PERTUSSIS,DTPCV3,1991.0,266.0,188.3939393939394,-77.6060606060606,-29.175210754158122
MKD,North Macedonia,PERTUSSIS,DTPCV1,1993.0,65.0,11.068965517241379,-53.93103448275862,-82.97082228116712
MNP,Northern Mariana Islands,PERTUSSIS,DTPCV1,2000.0,0.4,0.0,-0.4,-100.0
MNP,Northern Mariana Islands,PERTUSSIS,DTPCV3,1988.0,0.0,0.19047619047619047,0.19047619047619047,
MSR,Montserrat,PERTUSSIS,DTPCV1,2000.0,0.0,0.0,0.0,
NCL,New Caledonia,PERTUSSIS,DTPCV1,2000.0,6.4375,10.0,3.5625,55.33980582524271
NCL,New Caledonia,PERTUSSIS,DTPCV3,1984.0,13.25,7.666666666666667,-5.583333333333333,-42.13836477987421
PLW,Palau,PERTUSSIS,DTPCV1,1986.0,0.0,0.0,0.0,
PLW,Palau,PERTUSSIS,DTPCV3,1986.0,0.0,0.0,0.0,
PYF,French Polynesia,PERTUSSIS,DTPCV1,2000.0,11.35,6.846153846153846,-4.503846153846154,-39.6814639105388
PYF,French Polynesia,PERTUSSIS,DTPCV3,1981.0,7.0,9.65625,2.65625,37.94642857142857
RUS,Russian Federation,PERTUSSIS,DTPCV1,1992.0,27918.0,14304.0,-13614.0,-48.76423812594025
SRB,Serbia,PERTUSSIS,DTPCV1,1992.0,3655.5833333333335,168.7741935483871,-3486.809139784946,-95.38311185496923
SRB,Serbia,PERTUSSIS,DTPCV3,1981.0,6710.0,1009.2619047619048,-5700.738095238095,-84.95883897523242
SVK,Slovakia,PERTUSSIS,DTPCV1,1993.0,97.33333333333333,309.5483870967742,212.2150537634409,218.029164825453
SVN,Slovenia,PERTUSSIS,DTPCV1,1992.0,53.0,173.83870967741936,120.83870967741936,227.99756542909316
TCA,Turks and Caicos Islands,PERTUSSIS,DTPCV1,2000.0,1.6,0.0,-1.6,-100.0
TJK,Tajikistan,PERTUSSIS,DTPCV1,1992.0,758.0,154.38709677419354,-603.6129032258065,-79.63230913269214
TKL,Tokelau,PERTUSSIS,DTPCV1,2000.0,1.1578947368421053,0.0,-1.1578947368421053,-100.0
TKM,Turkmenistan,PERTUSSIS,DTPCV1,1992.0,224.5,23.53125,-200.96875,-89.5183741648107
UKR,Ukraine,PERTUSSIS,DTPCV1,1992.0,4025.0,1969.6206896551723,-2055.379310344828,-51.065324480616844
UZB,Uzbekistan,PERTUSSIS,DTPCV1,1992.0,807.5,143.6875,-663.8125,-82.20588235294117
VGB,British Virgin Islands,PERTUSSIS,DTPCV1,2000.0,0.0,0.0,0.0,
WLF,Wallis and Futuna,PERTUSSIS,DTPCV1,2000.0,8.333333333333334,0.6666666666666666,-7.666666666666667,-92.0
ABW,Aruba,TETANUS,TTCV4,2018.0,0.0,0.0,0.0,
ABW,Aruba,TETANUS,TTCV5,2018.0,0.0,0.0,0.0,
ABW,Aruba,TETANUS,TTCV6,2018.0,0.0,0.0,0.0,
AFG,Afghanistan,TETANUS,TTCV4,2018.0,285.54901960784315,595.6363636363636,310.0873440285205,108.59338423027222
AFG,Afghanistan,TETANUS,TTCV5,2018.0,285.54901960784315,595.6363636363636,310.0873440285205,108.59338423027222
AFG,Afghanistan,TETANUS,TTCV6,2018.0,285.54901960784315,595.6363636363636,310.0873440285205,108.59338423027222
AGO,Angola,TETANUS,TT2PLUS,1983.0,990.3333333333334,545.9130434782609,-444.4202898550725,-44.87582866257884
AGO,Angola,TETANUS,TTCV4,2018.0,582.9538461538461,571.8,-11.153846153846189,-1.9133326295788091
AGO,Angola,TETANUS,TTCV5,2018.0,582.9538461538461,571.8,-11.153846153846189,-1.9133326295788091
AGO,Angola,TETANUS,TTCV6,2018.0,582.9538461538461,571.8,-11.153846153846189,-1.9133326295788091
AIA,Anguilla,TETANUS,DTPCV1,2000.0,0.025,0.0,-0.025,-100.0
AIA,Anguilla,TETANUS,TTCV4,2018.0,0.02040816326530612,0.0,-0.02040816326530612,-100.0
AIA,Anguilla,TETANUS,TTCV5,2018.0,0.02040816326530612,0.0,-0.02040816326530612,-100.0
AIA,Anguilla,TETANUS,TTCV6,2018.0,0.02040816326530612,0.0,-0.02040816326530612,-100.0
ALB,Albania,TETANUS,TT2PLUS,1981.0,2.5,1.935897435897436,-0.5641025641025641,-22.564102564102566
ALB,Albania,TETANUS,TTCV4,2018.0,2.235294117647059,0.3333333333333333,-1.9019607843137256,-85.08771929824562
ALB,Albania,TETANUS,TTCV5,2018.0,2.235294117647059,0.3333333333333333,-1.9019607843137256,-85.08771929824562
ALB,Albania,TETANUS,TTCV6,2018.0,2.235294117647059,0.3333333333333333,-1.9019607843137256,-85.08771929824562
AND,Andorra,TETANUS,TTCV4,2018.0,0.0,0.0,0.0,
AND,Andorra,TETANUS,TTCV5,2018.0,0.0,0.0,0.0,
AND,Andorra,TETANUS,TTCV6,2018.0,0.0,0.0,0.0,
ARE,United Arab Emirates,TETANUS,TTCV4,2018.0,3.8813559322033897,0.08333333333333333,-3.798022598870056,-97.85298398835516
ARE,United Arab Emirates,TETANUS,TTCV5,2018.0,3.8813559322033897,0.08333333333333333,-3.798022598870056,-97.85298398835516
ARE,United Arab Emirates,TETANUS,TTCV6,2018.0,3.8813559322033897,0.08333333333333333,-3.798022598870056,-97.85298398835516
ARG,Argentina,TETANUS,TTCV4,2018.0,27.026666666666667,1.6,-25.426666666666666,-94.0799210656142
ARG,Argentina,TETANUS,TTCV5,2018.0,27.026666666666667,1.6,-25.426666666666666,-94.0799210656142
ARG,Argentina,TETANUS,TTCV6,2018.0,27.026666666666667,1.6,-25.426666666666666,-94.0799210656142
ARM,Armenia,TETANUS,DTPCV1,1992.0,0.5,0.5517241379310345,0.051724137931034475,10.344827586206895
ARM,Armenia,TETANUS,TTCV4,2018.0,0.6,0.3,-0.3,-50.0
ARM,Armenia,TETANUS,TTCV5,2018.0,0.6,0.3,-0.3,-50.0
ARM,Armenia,TETANUS,TTCV6,2018.0,0.6,0.3,-0.3,-50.0
ASM,American Samoa,TETANUS,DTPCV1,2000.0,0.025,0.0,-0.025,-100.0
ATG,Antigua and Barbuda,TETANUS,TTCV4,2018.0,0.08,0.0,-0.08,-100.0
ATG,Antigua and Barbuda,TETANUS,TTCV5,2018.0,0.08,0.0,-0.08,-100.0
ATG,Antigua and Barbuda,TETANUS,TTCV6,2018.0,0.08,0.0,-0.08,-100.0
AUS,Australia,TETANUS,TTCV4,2018.0,4.185185185185185,2.1,-2.085185185185185,-49.82300884955752
AUS,Australia,TETANUS,TTCV5,2018.0,4.185185185185185,2.1,-2.085185185185185,-49.82300884955752
AUS,Australia,TETANUS,TTCV6,2018.0,4.185185185185185,2.1,-2.085185185185185,-49.82300884955752
AZE,Azerbaijan,TETANUS,TTCV4,2018.0,3.4081632653061225,1.6666666666666667,-1.7414965986394557,-51.09780439121756
AZE,Azerbaijan,TETANUS,TTCV5,2018.0,3.4081632653061225,1.6666666666666667,-1.7414965986394557,-51.09780439121756
AZE,Azerbaijan,TETANUS,TTCV6,2018.0,3.4081632653061225,1.6666666666666667,-1.7414965986394557,-51.09780439121756
BDI,Burundi,TETANUS,TT2PLUS,1981.0,256.0,56.791666666666664,-199.20833333333334,-77.81575520833334
BDI,Burundi,TETANUS,TTCV4,2018.0,69.62295081967213,8.166666666666666,-61.45628415300546,-88.27015147947571
BDI,Burundi,TETANUS,TTCV5,2018.0,69.62295081967213,8.166666666666666,-61.45628415300546,-88.27015147947571
BDI,Burundi,TETANUS,TTCV6,2018.0,69.62295081967213,8.166666666666666,-61.45628415300546,-88.27015147947571
BEL,Belgium,TETANUS,TT2PLUS,1981.0,4.0,0.8983050847457628,-3.101694915254237,-77.54237288135593
BEL,Belgium,TETANUS,TTCV4,2018.0,0.9827586206896551,0.0,-0.9827586206896551,-100.0
BEL,Belgium,TETANUS,TTCV5,2018.0,0.9827586206896551,0.0,-0.9827586206896551,-100.0
BEL,Belgium,TETANUS,TTCV6,2018.0,0.9827586206896551,0.0,-0.9827586206896551,-100.0
BEN,Benin,TETANUS,TT2PLUS,1985.0,457.0,94.84848484848484,-362.1515151515151,-79.24540812943438
BEN,Benin,TETANUS,TTCV4,2018.0,133.01694915254237,58.083333333333336,-74.93361581920902,-56.33388549099557
BEN,Benin,TETANUS,TTCV5,2018.0,133.01694915254237,58.083333333333336,-74.93361581920902,-56.33388549099557
BEN,Benin,TETANUS,TTCV6,2018.0,133.01694915254237,58.083333333333336,-74.93361581920902,-56.33388549099557
BFA,Burkina Faso,TETANUS,TT2PLUS,1981.0,746.0,110.20253164556962,-635.7974683544304,-85.22754267485662
BFA,Burkina Faso,TETANUS,TTCV4,2018.0,128.41176470588235,60.0,-68.41176470588235,-53.2753092075126
BFA,Burkina Faso,TETANUS,TTCV5,2018.0,128.41176470588235,60.0,-68.41176470588235,-53.2753092075126
BFA,Burkina Faso,TETANUS,TTCV6,2018.0,128.41176470588235,60.0,-68.41176470588235,-53.2753092075126
BGD,Bangladesh,TETANUS,TTCV4,2018.0,1228.8208955223881,66.66666666666667,-1162.1542288557214,-94.57474503326004
BGD,Bangladesh,TETANUS,TTCV5,2018.0,1228.8208955223881,66.66666666666667,-1162.1542288557214,-94.57474503326004
BGD,Bangladesh,TETANUS,TTCV6,2018.0,1228.8208955223881,66.66666666666667,-1162.1542288557214,-94.57474503326004
BGR,Bulgaria,TETANUS,TT2PLUS,1981.0,9.0,2.7012987012987013,-6.298701298701299,-69.98556998556998
BGR,Bulgaria,TETANUS,TTCV4,2018.0,3.2142857142857144,0.1111111111111111,-3.1031746031746033,-96.54320987654322
BGR,Bulgaria,TETANUS,TTCV5,2018.0,3.2142857142857144,0.1111111111111111,-3.1031746031746033,-96.54320987654322
BGR,Bulgaria,TETANUS,TTCV6,2018.0,3.2142857142857144,0.1111111111111111,-3.1031746031746033,-96.54320987654322
BHR,Bahrain,TETANUS,TTCV4,2018.0,0.4027777777777778,0.0,-0.4027777777777778,-100.0
BHR,Bahrain,TETANUS,TTCV5,2018.0,0.4027777777777778,0.0,-0.4027777777777778,-100.0
BHR,Bahrain,TETANUS,TTCV6,2018.0,0.4027777777777778,0.0,-0.4027777777777778,-100.0
BHS,Bahamas,TETANUS,TTCV4,2018.0,0.25675675675675674,0.0,-0.25675675675675674,-100.0
BHS,Bahamas,TETANUS,TTCV5,2018.0,0.25675675675675674,0.0,-0.25675675675675674,-100.0
BHS,Bahamas,TETANUS,TTCV6,2018.0,0.25675675675675674,0.0,-0.25675675675675674,-100.0
BIH,Bosnia and Herzegovina,TETANUS,DTPCV1,1992.0,0.5,0.36538461538461536,-0.13461538461538464,-26.923076923076927
BIH,Bosnia and Herzegovina,TETANUS,TTCV4,2018.0,0.40425531914893614,0.14285714285714285,-0.2613981762917933,-64.66165413533834
BIH,Bosnia and Herzegovina,TETANUS,TTCV5,2018.0,0.40425531914893614,0.14285714285714285,-0.2613981762917933,-64.66165413533834
BIH,Bosnia and Herzegovina,TETANUS,TTCV6,2018.0,0.40425531914893614,0.14285714285714285,-0.2613981762917933,-64.66165413533834
BLR,Belarus,TETANUS,DTPCV1,1992.0,2.5,0.9830508474576272,-1.5169491525423728,-60.67796610169491
BLR,Belarus,TETANUS,TTCV4,2018.0,1.22,0.18181818181818182,-1.038181818181818,-85.09687034277198
BLR,Belarus,TETANUS,TTCV5,2018.0,1.22,0.18181818181818182,-1.038181818181818,-85.09687034277198
BLR,Belarus,TETANUS,TTCV6,2018.0,1.22,0.18181818181818182,-1.038181818181818,-85.09687034277198
BLZ,Belize,TETANUS,TTCV4,2018.0,0.4868421052631579,0.16666666666666666,-0.3201754385964912,-65.76576576576576
BLZ,Belize,TETANUS,TTCV5,2018.0,0.4868421052631579,0.16666666666666666,-0.3201754385964912,-65.76576576576576
BLZ,Belize,TETANUS,TTCV6,2018.0,0.4868421052631579,0.16666666666666666,-0.3201754385964912,-65.76576576576576
BMU,Bermuda,TETANUS,DTPCV1,2000.0,0.05128205128205128,0.09090909090909091,0.03962703962703963,77.27272727272728
BMU,Bermuda,TETANUS,TTCV4,2018.0,0.061224489795918366,0.08333333333333333,0.022108843537414963,36.11111111111111
BMU,Bermuda,TETANUS,TTCV5,2018.0,0.061224489795918366,0.08333333333333333,0.022108843537414963,36.11111111111111
BMU,Bermuda,TETANUS,TTCV6,2018.0,0.061224489795918366,0.08333333333333333,0.022108843537414963,36.11111111111111
BOL,Bolivia (Plurinational State of),TETANUS,TTCV4,2018.0,26.93421052631579,0.0,-26.93421052631579,-100.0
BOL,Bolivia (Plurinational State of),TETANUS,TTCV5,2018.0,26.93421052631579,0.0,-26.93421052631579,-100.0
BOL,Bolivia (Plurinational State of),TETANUS,TTCV6,2018.0,26.93421052631579,0.0,-26.93421052631579,-100.0
BRA,Brazil,TETANUS,TTCV4,2018.0,614.1842105263158,88.27272727272727,-525.9114832535886,-85.62764627291814
BRA,Brazil,TETANUS,TTCV5,2018.0,614.1842105263158,88.27272727272727,-525.9114832535886,-85.62764627291814
BRA,Brazil,TETANUS,TTCV6,2018.0,614.1842105263158,88.27272727272727,-525.9114832535886,-85.62764627291814
BRB,Barbados,TETANUS,TTCV4,2018.0,0.972972972972973,0.0,-0.972972972972973,-100.0
BRB,Barbados,TETANUS,TTCV5,2018.0,0.972972972972973,0.0,-0.972972972972973,-100.0
BRB,Barbados,TETANUS,TTCV6,2018.0,0.972972972972973,0.0,-0.972972972972973,-100.0
BRN,Brunei Darussalam,TETANUS,TTCV4,2018.0,0.21052631578947367,0.16666666666666666,-0.043859649122807015,-20.833333333333336
BRN,Brunei Darussalam,TETANUS,TTCV5,2018.0,0.21052631578947367,0.16666666666666666,-0.043859649122807015,-20.833333333333336
BRN,Brunei Darussalam,TETANUS,TTCV6,2018.0,0.21052631578947367,0.16666666666666666,-0.043859649122807015,-20.833333333333336
BTN,Bhutan,TETANUS,TTCV4,2018.0,9.523809523809524,0.0,-9.523809523809524,-100.0
BTN,Bhutan,TETANUS,TTCV5,2018.0,9.523809523809524,0.0,-9.523809523809524,-100.0
BTN,Bhutan,TETANUS,TTCV6,2018.0,9.523809523809524,0.0,-9.523809523809524,-100.0
BWA,Botswana,TETANUS,TTCV4,2018.0,1.8656716417910448,0.0,-1.8656716417910448,-100.0
BWA,Botswana,TETANUS,TTCV5,2018.0,1.8656716417910448,0.0,-1.8656716417910448,-100.0
BWA,Botswana,TETANUS,TTCV6,2018.0,1.8656716417910448,0.0,-1.8656716417910448,-100.0
CAF,Central African Republic,TETANUS,TTCV4,2018.0,58.79365079365079,337.0,278.2063492063492,473.1911447084234
CAF,Central African Republic,TETANUS,TTCV5,2018.0,58.79365079365079,337.0,278.2063492063492,473.1911447084234
CAF,Central African Republic,TETANUS,TTCV6,2018.0,58.79365079365079,337.0,278.2063492063492,473.1911447084234
CAN,Canada,TETANUS,TT2PLUS,1987.0,2.5714285714285716,1.8548387096774193,-0.7165898617511524,-27.867383512544812
CAN,Canada,TETANUS,TTCV4,2018.0,1.9705882352941178,2.125,0.15441176470588225,7.835820895522383
CAN,Canada,TETANUS,TTCV5,2018.0,1.9705882352941178,2.125,0.15441176470588225,7.835820895522383
CAN,Canada,TETANUS,TTCV6,2018.0,1.9705882352941178,2.125,0.15441176470588225,7.835820895522383
CHE,Switzerland,TETANUS,TT2PLUS,1986.0,1.5714285714285714,0.78,-0.7914285714285714,-50.36363636363637
CHE,Switzerland,TETANUS,TTCV4,2018.0,0.9230769230769231,0.4,-0.5230769230769231,-56.666666666666664
CHE,Switzerland,TETANUS,TTCV5,2018.0,0.9230769230769231,0.4,-0.5230769230769231,-56.666666666666664
CHE,Switzerland,TETANUS,TTCV6,2018.0,0.9230769230769231,0.4,-0.5230769230769231,-56.666666666666664
CHL,Chile,TETANUS,TTCV4,2018.0,7.657894736842105,3.0833333333333335,-4.574561403508772,-59.73654066437572
CHL,Chile,TETANUS,TTCV5,2018.0,7.657894736842105,3.0833333333333335,-4.574561403508772,-59.73654066437572
CHL,Chile,TETANUS,TTCV6,2018.0,7.657894736842105,3.0833333333333335,-4.574561403508772,-59.73654066437572
CHN,China,TETANUS,TTCV4,2018.0,1863.9615384615386,37.75,-1826.2115384615386,-97.97474361884323
CHN,China,TETANUS,TTCV5,2018.0,1863.9615384615386,37.75,-1826.2115384615386,-97.97474361884323
CHN,China,TETANUS,TTCV6,2018.0,1863.9615384615386,37.75,-1826.2115384615386,-97.97474361884323
CIV,Côte d'Ivoire,TETANUS,TTCV4,2018.0,141.80851063829786,253.75,111.94148936170214,78.9384846211553
CIV,Côte d'Ivoire,TETANUS,TTCV5,2018.0,141.80851063829786,253.75,111.94148936170214,78.9384846211553
CIV,Côte d'Ivoire,TETANUS,TTCV6,2018.0,141.80851063829786,253.75,111.94148936170214,78.9384846211553
CMR,Cameroon,TETANUS,TTCV4,2018.0,233.31578947368422,26.166666666666668,-207.14912280701756,-88.78487104293556
CMR,Cameroon,TETANUS,TTCV5,2018.0,233.31578947368422,26.166666666666668,-207.14912280701756,-88.78487104293556
CMR,Cameroon,TETANUS,TTCV6,2018.0,233.31578947368422,26.166666666666668,-207.14912280701756,-88.78487104293556
COD,Democratic Republic of the Congo,TETANUS,TTCV4,2018.0,607.8095238095239,338.3333333333333,-269.47619047619054,-44.335631463491076
COD,Democratic Republic of the Congo,TETANUS,TTCV5,2018.0,607.8095238095239,338.3333333333333,-269.47619047619054,-44.335631463491076
COD,Democratic Republic of the Congo,TETANUS,TTCV6,2018.0,607.8095238095239,338.3333333333333,-269.47619047619054,-44.335631463491076
COG,Congo,TETANUS,TT2PLUS,1981.0,123.5,19.276315789473685,-104.22368421052632,-84.3916471340294
COG,Congo,TETANUS,TTCV4,2018.0,23.166666666666668,15.25,-7.916666666666668,-34.1726618705036
COG,Congo,TETANUS,TTCV5,2018.0,23.166666666666668,15.25,-7.916666666666668,-34.1726618705036
COG,Congo,TETANUS,TTCV6,2018.0,23.166666666666668,15.25,-7.916666666666668,-34.1726618705036
COK,Cook Islands,TETANUS,TTCV4,2018.0,0.01694915254237288,0.0,-0.01694915254237288,-100.0
COK,Cook Islands,TETANUS,TTCV5,2018.0,0.01694915254237288,0.0,-0.01694915254237288,-100.0
COK,Cook Islands,TETANUS,TTCV6,2018.0,0.01694915254237288,0.0,-0.01694915254237288,-100.0
COL,Colombia,TETANUS,TTCV4,2018.0,118.96,16.5,-102.46,-86.12979152656355
COL,Colombia,TETANUS,TTCV5,2018.0,118.96,16.5,-102.46,-86.12979152656355
COL,Colombia,TETANUS,TTCV6,2018.0,118.96,16.5,-102.46,-86.12979152656355
COM,Comoros,TETANUS,TTCV4,2018.0,4.096153846153846,1.5833333333333333,-2.5128205128205128,-61.34585289514868
COM,Comoros,TETANUS,TTCV5,2018.0,4.096153846153846,1.5833333333333333,-2.5128205128205128,-61.34585289514868
COM,Comoros,TETANUS,TTCV6,2018.0,4.096153846153846,1.5833333333333333,-2.5128205128205128,-61.34585289514868
CPV,Cabo Verde,TETANUS,TT2PLUS,1983.0,38.333333333333336,4.323943661971831,-34.009389671361504,-88.72014696876913
CPV,Cabo Verde,TETANUS,TTCV4,2018.0,6.578125,0.1,-6.478125,-98.47980997624704
CPV,Cabo Verde,TETANUS,TTCV5,2018.0,6.578125,0.1,-6.478125,-98.47980997624704
CPV,Cabo Verde,TETANUS,TTCV6,2018.0,6.578125,0.1,-6.478125,-98.47980997624704
CRI,Costa Rica,TETANUS,TTCV4,2018.0,1.7397260273972603,0.0,-1.7397260273972603,-100.0
CRI,Costa Rica,TETANUS,TTCV5,2018.0,1.7397260273972603,0.0,-1.7397260273972603,-100.0
CRI,Costa Rica,TETANUS,TTCV6,2018.0,1.7397260273972603,0.0,-1.7397260273972603,-100.0
CUB,Cuba,TETANUS,TTCV4,2018.0,2.8266666666666667,0.0,-2.8266666666666667,-100.0
CUB,Cuba,TETANUS,TTCV5,2018.0,2.8266666666666667,0.0,-2.8266666666666667,-100.0
CUB,Cuba,TETANUS,TTCV6,2018.0,2.8266666666666667,0.0,-2.8266666666666667,-100.0
CUW,Curaçao,TETANUS,TTCV4,2018.0,0.0,0.0,0.0,
CUW,Curaçao,TETANUS,TTCV5,2018.0,0.0,0.0,0.0,
CUW,Curaçao,TETANUS,TTCV6,2018.0,0.0,0.0,0.0,
CYM,Cayman Islands,TETANUS,DTPCV1,2000.0,0.05,0.0,-0.05,-100.0
CYM,Cayman Islands,TETANUS,TTCV4,2018.0,0.04,0.0,-0.04,-100.0
CYM,Cayman Islands,TETANUS,TTCV5,2018.0,0.04,0.0,-0.04,-100.0
CYM,Cayman Islands,TETANUS,TTCV6,2018.0,0.04,0.0,-0.04,-100.0
CYP,Cyprus,TETANUS,TTCV4,2018.0,0.10810810810810811,0.1,-0.008108108108108109,-7.5
CYP,Cyprus,TETANUS,TTCV5,2018.0,0.10810810810810811,0.1,-0.008108108108108109,-7.5
CYP,Cyprus,TETANUS,TTCV6,2018.0,0.10810810810810811,0.1,-0.008108108108108109,-7.5
CZE,Czechia,TETANUS,DTPCV1,1993.0,0.5,0.3114754098360656,-0.1885245901639344,-37.704918032786885
CZE,Czechia,TETANUS,TTCV4,2018.0,0.33962264150943394,0.25,-0.08962264150943394,-26.388888888888886
CZE,Czechia,TETANUS,TTCV5,2018.0,0.33962264150943394,0.25,-0.08962264150943394,-26.388888888888886
CZE,Czechia,TETANUS,TTCV6,2018.0,0.33962264150943394,0.25,-0.08962264150943394,-26.388888888888886
DEU,Germany,TETANUS,TT2PLUS,1981.0,10.5,8.432432432432432,-2.0675675675675684,-19.6911196911197
DJI,Djibouti,TETANUS,TT2PLUS,1982.0,13.0,2.8947368421052633,-10.105263157894736,-77.7327935222672
DJI,Djibouti,TETANUS,TTCV4,2018.0,3.52,0.25,-3.27,-92.89772727272727
DJI,Djibouti,TETANUS,TTCV5,2018.0,3.52,0.25,-3.27,-92.89772727272727
DJI,Djibouti,TETANUS,TTCV6,2018.0,3.52,0.25,-3.27,-92.89772727272727
DMA,Dominica,TETANUS,TTCV4,2018.0,0.2876712328767123,0.0,-0.2876712328767123,-100.0
DMA,Dominica,TETANUS,TTCV5,2018.0,0.2876712328767123,0.0,-0.2876712328767123,-100.0
DMA,Dominica,TETANUS,TTCV6,2018.0,0.2876712328767123,0.0,-0.2876712328767123,-100.0
DNK,Denmark,TETANUS,TT2PLUS,1981.0,1.0,0.6973684210526315,-0.3026315789473685,-30.263157894736846
DNK,Denmark,TETANUS,TTCV4,2018.0,0.7575757575757576,0.4166666666666667,-0.3409090909090909,-44.99999999999999
